"Gender"	"Age"	"region"	"date"	"value type"	"value"	"flag"
"Female"	"Aged 15-19"	"South East"	"2007"	"number"	261818	""
"Female"	"Aged 15-19"	"South East"	"2008"	"number"	263724	""
"Female"	"Aged 15-19"	"South East"	"2009"	"number"	265249	""
"Female"	"Aged 15-19"	"South East"	"2010"	"number"	264671	""
"Female"	"Aged 15-19"	"South East"	"2011"	"number"	263052	""
"Female"	"Aged 15-19"	"South East"	"2012"	"number"	260068	""
"Female"	"Aged 15-19"	"South East"	"2013"	"number"	258905	""
"Female"	"Aged 15-19"	"South East"	"2014"	"number"	256795	""
"Female"	"Aged 15-19"	"South East"	"2015"	"number"	254203	""
"Female"	"Aged 15-19"	"South East"	"2016"	"number"	254012	""
"Female"	"Aged 15-19"	"South East"	"2017"	"number"	250973	""
"Female"	"Aged 15-19"	"South East"	"2018"	"number"	249848	""
"Female"	"Aged 15-19"	"South East"	"2019"	"number"	250358	""
"Female"	"Aged 15-19"	"South East"	"2020"	"number"	252592	""
"Female"	"Aged 15-19"	"South East"	"2021"	"number"	255472	""
"Female"	"Aged 15-19"	"South East"	"2022"	"number"	259092	""
"Female"	"Aged 15-19"	"South West"	"1991"	"number"	143808	""
"Female"	"Aged 15-19"	"South West"	"1992"	"number"	137224	""
"Female"	"Aged 15-19"	"South West"	"1993"	"number"	133349	""
"Female"	"Aged 15-19"	"South West"	"1994"	"number"	131583	""
"Female"	"Aged 15-19"	"South West"	"1995"	"number"	132044	""
"Female"	"Aged 15-19"	"South West"	"1996"	"number"	133723	""
"Female"	"Aged 15-19"	"South West"	"1997"	"number"	137201	""
"Female"	"Aged 15-19"	"South West"	"1998"	"number"	140057	""
"Female"	"Aged 15-19"	"South West"	"1999"	"number"	140417	""
"Female"	"Aged 15-19"	"South West"	"2000"	"number"	140310	""
"Female"	"Aged 15-19"	"South West"	"2001"	"number"	142030	""
"Female"	"Aged 15-19"	"South West"	"2002"	"number"	145063	""
"Female"	"Aged 15-19"	"South West"	"2003"	"number"	150023	""
"Female"	"Aged 15-19"	"South West"	"2004"	"number"	153590	""
"Female"	"Aged 15-19"	"South West"	"2005"	"number"	157461	""
"Female"	"Aged 15-19"	"South West"	"2006"	"number"	158799	""
"Female"	"Aged 15-19"	"South West"	"2007"	"number"	160121	""
"Female"	"Aged 15-19"	"South West"	"2008"	"number"	159814	""
"Female"	"Aged 15-19"	"South West"	"2009"	"number"	160098	""
"Female"	"Aged 15-19"	"South West"	"2010"	"number"	159945	""
"Female"	"Aged 15-19"	"South West"	"2011"	"number"	158915	""
"Female"	"Aged 15-19"	"South West"	"2012"	"number"	157167	""
"Female"	"Aged 15-19"	"South West"	"2013"	"number"	156943	""
"Female"	"Aged 15-19"	"South West"	"2014"	"number"	155442	""
"Female"	"Aged 15-19"	"South West"	"2015"	"number"	154533	""
"Female"	"Aged 15-19"	"South West"	"2016"	"number"	152782	""
"Female"	"Aged 15-19"	"South West"	"2017"	"number"	150281	""
"Female"	"Aged 15-19"	"South West"	"2018"	"number"	149408	""
"Female"	"Aged 15-19"	"South West"	"2019"	"number"	149145	""
"Female"	"Aged 15-19"	"South West"	"2020"	"number"	150281	""
"Female"	"Aged 15-19"	"South West"	"2021"	"number"	152392	""
"Female"	"Aged 15-19"	"South West"	"2022"	"number"	157227	""
"Female"	"Aged 15-19"	"Wales"	"1991"	"number"	91269	""
"Female"	"Aged 15-19"	"Wales"	"1992"	"number"	86647	""
"Female"	"Aged 15-19"	"Wales"	"1993"	"number"	83543	""
"Female"	"Aged 15-19"	"Wales"	"1994"	"number"	82980	""
"Female"	"Aged 15-19"	"Wales"	"1995"	"number"	84010	""
"Female"	"Aged 15-19"	"Wales"	"1996"	"number"	85955	""
"Female"	"Aged 15-19"	"Wales"	"1997"	"number"	87946	""
"Female"	"Aged 15-19"	"Wales"	"1998"	"number"	89170	""
"Female"	"Aged 15-19"	"Wales"	"1999"	"number"	91501	""
"Female"	"Aged 15-19"	"Wales"	"2000"	"number"	91807	""
"Female"	"Aged 15-19"	"Wales"	"2001"	"number"	91884	""
"Female"	"Aged 15-19"	"Wales"	"2002"	"number"	93006	""
"Female"	"Aged 15-19"	"Wales"	"2003"	"number"	94437	""
"Female"	"Aged 15-19"	"Wales"	"2004"	"number"	95410	""
"Female"	"Aged 15-19"	"Wales"	"2005"	"number"	95632	""
"Female"	"Aged 15-19"	"Wales"	"2006"	"number"	97035	""
"Female"	"Aged 15-19"	"Wales"	"2007"	"number"	98513	""
"Female"	"Aged 15-19"	"Wales"	"2008"	"number"	99095	""
"Female"	"Aged 15-19"	"Wales"	"2009"	"number"	99256	""
"Female"	"Aged 15-19"	"Wales"	"2010"	"number"	98380	""
"Female"	"Aged 15-19"	"Wales"	"2011"	"number"	96586	""
"Female"	"Aged 15-19"	"Wales"	"2012"	"number"	95414	""
"Female"	"Aged 15-19"	"Wales"	"2013"	"number"	92816	""
"Female"	"Aged 15-19"	"Wales"	"2014"	"number"	91026	""
"Female"	"Aged 15-19"	"Wales"	"2015"	"number"	89312	""
"Female"	"Aged 15-19"	"Wales"	"2016"	"number"	87757	""
"Female"	"Aged 15-19"	"Wales"	"2017"	"number"	84792	""
"Female"	"Aged 15-19"	"Wales"	"2018"	"number"	83024	""
"Female"	"Aged 15-19"	"Wales"	"2019"	"number"	82365	""
"Female"	"Aged 15-19"	"Wales"	"2020"	"number"	83407	""
"Female"	"Aged 15-19"	"Wales"	"2021"	"number"	84623	""
"Female"	"Aged 15-19"	"Wales"	"2022"	"number"	85497	""
"Female"	"Aged 15-19"	"Scotland"	"1991"	"number"	165970	""
"Female"	"Aged 15-19"	"Scotland"	"1992"	"number"	157329	""
"Female"	"Aged 15-19"	"Scotland"	"1993"	"number"	152253	""
"Female"	"Aged 15-19"	"Scotland"	"1994"	"number"	151236	""
"Female"	"Aged 15-19"	"Scotland"	"1995"	"number"	151994	""
"Female"	"Aged 15-19"	"Scotland"	"1996"	"number"	153140	""
"Female"	"Aged 15-19"	"Scotland"	"1997"	"number"	155799	""
"Female"	"Aged 15-19"	"Scotland"	"1998"	"number"	157074	""
"Female"	"Aged 15-19"	"Scotland"	"1999"	"number"	157046	""
"Female"	"Aged 15-19"	"Scotland"	"2000"	"number"	157133	""
"Female"	"Aged 15-19"	"Scotland"	"2001"	"number"	156472	""
"Female"	"Aged 15-19"	"Scotland"	"2002"	"number"	156881	""
"Female"	"Aged 15-19"	"Scotland"	"2003"	"number"	157803	""
"Female"	"Aged 15-19"	"Scotland"	"2004"	"number"	158923	""
"Female"	"Aged 15-19"	"Scotland"	"2005"	"number"	159033	""
"Female"	"Aged 15-19"	"Scotland"	"2006"	"number"	160128	""
"Female"	"Aged 15-19"	"Scotland"	"2007"	"number"	162288	""
"Female"	"Aged 15-19"	"Scotland"	"2008"	"number"	162790	""
"Female"	"Aged 15-19"	"Scotland"	"2009"	"number"	164141	""
"Female"	"Aged 15-19"	"Scotland"	"2010"	"number"	163622	""
"Female"	"Aged 15-19"	"Scotland"	"2011"	"number"	160460	""
"Female"	"Aged 15-19"	"Scotland"	"2012"	"number"	155874	""
"Female"	"Aged 15-19"	"Scotland"	"2013"	"number"	152821	""
"Female"	"Aged 15-19"	"Scotland"	"2014"	"number"	150211	""
"Female"	"Aged 15-19"	"Scotland"	"2015"	"number"	148216	""
"Female"	"Aged 15-19"	"Scotland"	"2016"	"number"	146046	""
"Female"	"Aged 15-19"	"Scotland"	"2017"	"number"	141766	""
"Female"	"Aged 15-19"	"Scotland"	"2018"	"number"	139159	""
"Female"	"Aged 15-19"	"Scotland"	"2019"	"number"	137786	""
"Female"	"Aged 15-19"	"Scotland"	"2020"	"number"	137913	""
"Female"	"Aged 15-19"	"Scotland"	"2021"	"number"	138539	""
"Female"	"Aged 15-19"	"Scotland"	"2022"	"number"		"-"
"Female"	"Aged 15-19"	"Northern Ireland"	"1991"	"number"	62115	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1992"	"number"	61463	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1993"	"number"	60938	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1994"	"number"	60793	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1995"	"number"	60937	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1996"	"number"	61650	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1997"	"number"	62203	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1998"	"number"	62443	""
"Female"	"Aged 15-19"	"Northern Ireland"	"1999"	"number"	62579	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2000"	"number"	63130	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2001"	"number"	63683	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2002"	"number"	65028	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2003"	"number"	65099	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2004"	"number"	65145	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2005"	"number"	64745	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2006"	"number"	64189	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2007"	"number"	63608	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2008"	"number"	62849	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2009"	"number"	62481	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2010"	"number"	61776	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2011"	"number"	61184	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2012"	"number"	60744	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2013"	"number"	59867	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2014"	"number"	59260	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2015"	"number"	58469	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2016"	"number"	57421	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2017"	"number"	55931	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2018"	"number"	55249	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2019"	"number"	54373	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2020"	"number"	54164	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2021"	"number"	55384	""
"Female"	"Aged 15-19"	"Northern Ireland"	"2022"	"number"		"-"
"Female"	"Aged 20-24"	"North East"	"1991"	"number"	96386	""
"Female"	"Aged 20-24"	"North East"	"1992"	"number"	94984	""
